filted_data_dict 3893 3893
day, prev_pody, prev_HL, prev_body_pct, cur_position_above, cur_position_below, today_profit
2013-10-27 , 0.13300000000000978 , 0.23099999999999454 , 57 , 138 , 161 , -331.0000000000173
2013-10-28 , -0.3310000000000173 , 0.6920000000000073 , -47 , 1 , 118 , -116.00000000001387
2013-10-29 , -0.11600000000001387 , 0.8309999999999889 , -13 , 72 , 20 , 442.99999999998363
2013-10-30 , 0.44299999999998363 , 0.7729999999999961 , 57 , 1 , 91 , -262.00000000000045
2013-10-31 , -0.26200000000000045 , 0.7199999999999989 , -36 , 7 , 122 , -554.9999999999784
2013-11-03 , 0.08699999999998909 , 0.10999999999998522 , 79 , 315 , 149 , 151.00000000001046
2013-11-04 , 0.15100000000001046 , 0.5109999999999957 , 29 , 155 , 148 , 617.0000000000186
2013-11-05 , 0.6170000000000186 , 1.554000000000002 , 39 , 59 , 5 , 614.0000000000043
2013-11-06 , 0.6140000000000043 , 1.0149999999999864 , 60 , 61 , 126 , -763.0000000000052
2013-11-07 , -0.7630000000000052 , 1.9159999999999968 , -39 , 49 , 17 , 822.0000000000027
2013-11-10 , 0.01099999999999568 , 0.0800000000000125 , 13 , 53 , 466 , -197.00000000000273
2013-11-11 , -0.19700000000000273 , 0.4159999999999968 , -47 , 157 , 112 , -70.99999999999795
2013-11-12 , -0.07099999999999795 , 1.1239999999999952 , -6 , 80 , 39 , 899.9999999999773
2013-11-13 , 0.8999999999999773 , 1.3389999999999986 , 67 , 114 , 15 , 1334.0000000000032
2013-11-14 , 1.3340000000000032 , 1.73599999999999 , 76 , 53 , 1 , 766.9999999999959
2013-11-17 , -0.07099999999999795 , 0.10699999999999932 , -66 , 74 , 814 , -570.999999999998
2013-11-18 , -0.570999999999998 , 0.9509999999999934 , -60 , 52 , 68 , 329.00000000000773
2013-11-19 , 0.32900000000000773 , 1.1500000000000057 , 28 , 24 , 44 , -307.00000000001637
2013-11-20 , -0.30700000000001637 , 0.8010000000000161 , -38 , 344 , 12 , 2757.9999999999814
2013-11-21 , 2.7579999999999814 , 2.8549999999999898 , 96 , 16 , 12 , 411.00000000000136
2013-11-24 , -0.07099999999999795 , 0.08500000000000796 , -83 , 1085 , 575 , -103.00000000000864
2013-11-25 , -0.10300000000000864 , 1.4120000000000061 , -7 , 3 , 43 , -64.99999999999773
2013-11-26 , -0.06499999999999773 , 0.6620000000000061 , -9 , 329 , 22 , 2154.9999999999727
2013-11-27 , 2.1549999999999727 , 2.3290000000000077 , 92 , 34 , 19 , 748.9999999999952
2013-11-28 , 0.7489999999999952 , 1.2510000000000048 , 59 , 54 , 24 , 490.99999999998545
2013-12-01 , 0.103999999999985 , 0.242999999999995 , 42 , 394 , 11 , 598.9999999999895
2013-12-02 , 0.5989999999999895 , 0.9869999999999948 , 60 , 71 , 100 , -355.99999999999454
2013-12-03 , -0.35599999999999454 , 1.6980000000000075 , -20 , 15 , 65 , -362.0000000000232
2013-12-04 , -0.3620000000000232 , 1.3739999999999952 , -26 , 4 , 129 , -1397.9999999999961
2013-12-05 , -1.3979999999999961 , 1.8429999999999893 , -75 , 107 , 11 , 1972.0000000000084
2013-12-08 , 0.13399999999998613 , 0.23499999999998522 , 57 , 566 , 110 , 1289.999999999992
2013-12-09 , 1.289999999999992 , 1.5900000000000034 , 81 , 23 , 58 , -538.0000000000109
2013-12-10 , -0.5380000000000109 , 1.3029999999999973 , -41 , 15 , 115 , -1369.9999999999761
2013-12-11 , -1.3699999999999761 , 1.7039999999999793 , -80 , 78 , 3 , 1282.999999999987
2013-12-12 , 1.282999999999987 , 1.399000000000001 , 91 , 51 , 88 , -734.0000000000089
2013-12-15 , 0.007000000000005002 , 0.008000000000009777 , 87 , 1362 , 10887 , -400.99999999998204
2013-12-16 , -0.40099999999998204 , 0.9800000000000182 , -40 , 24 , 128 , -912.0000000000061
2013-12-17 , -0.9120000000000061 , 1.5039999999999907 , -60 , 275 , 8 , 3924.9999999999827
2013-12-18 , 3.924999999999983 , 4.2620000000000005 , 92 , 1 , 21 , -272.99999999999613
2013-12-19 , -0.27299999999999613 , 1.0109999999999957 , -27 , 25 , 81 , -670.9999999999923
2013-12-22 , -0.014999999999986358 , 0.103999999999985 , -14 , 406 , 118 , 355.0000000000182
2013-12-23 , 0.3550000000000182 , 0.5459999999999923 , 65 , 95 , 16 , 426.9999999999925
2013-12-26 , 0.5310000000000059 , 0.7069999999999936 , 75 , 252 , 3 , 1367.0000000000186
2013-12-29 , 0.16199999999997772 , 0.16599999999999682 , 97 , 245 , 172 , 70.99999999999795
2013-12-30 , 0.07099999999999795 , 0.6939999999999884 , 10 , 150 , 89 , 949.0000000000123
2014-01-02 , -2.2249999999999943 , 2.938999999999993 , -75 , 3 , 42 , -259.00000000001455
2014-01-05 , -0.20199999999999818 , 0.2650000000000148 , -76 , 77 , 586 , -1015.0000000000148
2014-01-06 , -1.0150000000000148 , 1.759999999999991 , -57 , 40 , 5 , 573.9999999999839
2014-01-07 , 0.5739999999999839 , 0.811000000000007 , 70 , 157 , 3 , 925.0000000000114
2014-01-08 , 0.9250000000000114 , 1.3000000000000114 , 71 , 44 , 15 , 271.99999999999136
2014-01-09 , 0.27199999999999136 , 0.7750000000000057 , 35 , 32 , 186 , -1108.000000000004
2014-01-12 , 0.007000000000005002 , 0.12600000000000477 , 5 , 123 , 2401 , -2633.9999999999864
2014-01-13 , -2.633999999999986 , 3.180999999999983 , -82 , 80 , 1 , 2468.999999999994
2014-01-14 , 2.468999999999994 , 2.6129999999999995 , 94 , 10 , 31 , -127.9999999999859
2014-01-15 , -0.1279999999999859 , 1.1099999999999852 , -11 , 52 , 78 , -526.0000000000105
2014-01-16 , -0.5260000000000105 , 1.4540000000000077 , -36 , 84 , 30 , 628.9999999999907
2014-01-19 , 0.21399999999999864 , 0.32900000000000773 , 65 , 101 , 237 , 10.000000000019327
2014-01-20 , 0.010000000000019327 , 1.1160000000000139 , 0 , 102 , 7 , 704.9999999999841
2014-01-21 , 0.7049999999999841 , 1.2230000000000132 , 57 , 113 , 32 , 1344.0000000000225
2014-01-22 , 1.3440000000000225 , 1.7959999999999923 , 74 , 17 , 105 , -1373.9999999999952
2014-01-23 , -1.3739999999999952 , 2.2139999999999986 , -62 , 19 , 146 , -3250.9999999999764
2014-01-26 , -0.06700000000000728 , 0.2189999999999941 , -30 , 803 , 421 , 1337.9999999999939
2014-01-27 , 1.3379999999999939 , 2.6839999999999975 , 49 , 43 , 4 , 586.9999999999891
2014-01-28 , 0.5869999999999891 , 1.285999999999973 , 45 , 60 , 140 , -1293.0000000000064
2014-01-29 , -1.2930000000000064 , 2.587999999999994 , -49 , 9 , 48 , -151.00000000001046
2014-01-30 , -0.15100000000001046 , 1.51400000000001 , -9 , 24 , 113 , -1532.999999999987
2014-02-02 , -0.03100000000000591 , 0.2540000000000191 , -12 , 263 , 1268 , -2865.9999999999854
2014-02-03 , -2.8659999999999854 , 3.8930000000000007 , -73 , 34 , 17 , 1275.999999999982
2014-02-04 , 1.275999999999982 , 2.0589999999999975 , 61 , 10 , 88 , -456.0000000000173
2014-02-05 , -0.4560000000000173 , 2.0369999999999777 , -22 , 63 , 17 , 1209.9999999999795
2014-02-06 , 1.2099999999999795 , 1.6380000000000052 , 73 , 81 , 24 , 1290.9999999999968
2014-02-09 , 0.08599999999998431 , 0.1980000000000075 , 43 , 134 , 480 , -430.9999999999832
2014-02-10 , -0.4309999999999832 , 1.2179999999999893 , -35 , 109 , 16 , 1086.0000000000127
2014-02-11 , 1.0860000000000127 , 1.5349999999999966 , 70 , 87 , 26 , 1328.000000000003
2014-02-12 , 1.328000000000003 , 1.7630000000000052 , 75 , 17 , 45 , 73.0000000000075
2014-02-13 , 0.0730000000000075 , 1.1069999999999993 , 6 , 36 , 89 , 318.00000000001205
2014-02-16 , 0.03899999999998727 , 0.18799999999998818 , 20 , 309 , 232 , -68.9999999999884
2014-02-17 , -0.0689999999999884 , 1.0200000000000102 , -6 , 145 , 3 , 426.9999999999925
2014-02-18 , 0.4269999999999925 , 1.5139999999999816 , 28 , 24 , 73 , -110.99999999999
2014-02-19 , -0.11099999999999 , 1.4860000000000184 , -7 , 4 , 89 , -326.9999999999982
2014-02-20 , -0.3269999999999982 , 1.3979999999999961 , -23 , 98 , 0 , -6.000000000000227
2014-02-23 , 0.03700000000000614 , 0.10699999999999932 , 34 , 357 , 522 , 251.00000000000477
2014-02-24 , 0.2510000000000048 , 0.9419999999999789 , 26 , 36 , 54 , -162.9999999999825
2014-02-25 , -0.1629999999999825 , 0.8540000000000134 , -19 , 43 , 64 , 76.99999999999818
2014-02-26 , 0.07699999999999818 , 0.921999999999997 , 8 , 14 , 166 , -229.99999999998977
2014-02-27 , -0.22999999999998977 , 1.6680000000000064 , -13 , 39 , 57 , -51.9999999999925
2014-03-02 , -0.03200000000001069 , 0.35900000000000887 , -8 , 116 , 215 , -555.9999999999832
2014-03-03 , -0.5559999999999832 , 1.1899999999999977 , -46 , 121 , 6 , 1256.9999999999766
2014-03-04 , 1.2569999999999766 , 1.5139999999999816 , 83 , 70 , 10 , 734.0000000000089
2014-03-05 , 0.7340000000000089 , 1.217000000000013 , 60 , 143 , -4 , 1539.999999999992
2014-03-06 , 1.539999999999992 , 1.6970000000000027 , 90 , 59 , 25 , 155.00000000000114
2014-03-09 , 0.4310000000000116 , 0.3720000000000141 , 115 , 124 , 214 , -473.99999999998954
2014-03-10 , -0.47399999999998954 , 1.2620000000000005 , -37 , 17 , 71 , -701.9999999999982
2014-03-11 , -0.7019999999999982 , 1.1330000000000098 , -61 , 25 , 84 , -388.00000000000523
2014-03-12 , -0.38800000000000523 , 1.23599999999999 , -31 , 61 , 163 , -1489.9999999999807
2014-03-13 , -1.4899999999999807 , 2.7820000000000107 , -53 , 3 , 46 , -509.00000000001455
2014-03-16 , -0.046999999999997044 , 0.11299999999999955 , -41 , 1043 , -73 , 897.0000000000198
2014-03-17 , 0.8970000000000198 , 1.0960000000000036 , 81 , 28 , 136 , -992.0000000000186
2014-03-18 , -0.9920000000000186 , 1.806999999999988 , -54 , 72 , 9 , 959.0000000000032
2014-03-19 , 0.9590000000000032 , 1.4860000000000184 , 64 , 25 , 33 , -289.0000000000157
2014-03-20 , -0.2890000000000157 , 0.8859999999999957 , -32 , 9 , 91 , -394.9999999999818
2014-03-23 , -0.3429999999999893 , 0.3439999999999941 , -99 , 347 , -27 , 486.99999999999477
2014-03-24 , 0.48699999999999477 , 1.100999999999999 , 44 , 48 , 21 , 353.00000000000864
2014-03-25 , 0.35300000000000864 , 0.7810000000000059 , 45 , 83 , 10 , 215.0000000000034
2014-03-26 , 0.2150000000000034 , 0.7319999999999993 , 29 , 149 , 67 , 528.00000000002
2014-03-27 , 0.52800000000002 , 1.5879999999999939 , 33 , 98 , 10 , 1368.9999999999998
2014-03-30 , 0.22399999999998954 , 0.2909999999999968 , 76 , 212 , 168 , 522.9999999999961
2014-03-31 , 0.5229999999999961 , 1.1090000000000089 , 47 , 44 , 20 , 354.99999999998977
2014-04-01 , 0.35499999999998977 , 0.7199999999999989 , 49 , 82 , 9 , 329.00000000000773
2014-04-02 , 0.32900000000000773 , 0.6639999999999873 , 49 , 65 , 73 , -180.00000000000682
2014-04-03 , -0.18000000000000682 , 0.9240000000000066 , -19 , 4 , 157 , -1218.0000000000177
2014-04-06 , -0.24600000000000932 , 0.2890000000000157 , -85 , 132 , 167 , -16.999999999995907
2014-04-07 , -0.016999999999995907 , 0.867999999999995 , -1 , 37 , 129 , -674.0000000000066
2014-04-08 , -0.6740000000000066 , 1.4519999999999982 , -46 , 50 , 3 , 700.9999999999934
2014-04-09 , 0.7009999999999934 , 0.7789999999999964 , 89 , 42 , 147 , -847.0000000000084
2014-04-10 , -0.8470000000000084 , 1.4799999999999898 , -57 , 35 , 54 , -360.00000000001364
2014-04-13 , -0.004000000000019099 , 0.13399999999998613 , -2 , 335 , 320 , 318.9999999999884
2014-04-14 , 0.3189999999999884 , 0.8799999999999955 , 36 , 29 , 86 , 167.0000000000016
2014-04-15 , 0.1670000000000016 , 1.0260000000000105 , 16 , 156 , 14 , 1250.0
2014-04-16 , 1.25 , 1.7510000000000048 , 71 , 22 , 10 , 240.99999999998545
2014-04-17 , 0.24099999999998545 , 0.5620000000000118 , 42 , 23 , 32 , 24.00000000000091
2014-04-21 , 0.18799999999998818 , 0.5029999999999859 , 37 , 82 , 50 , 320.99999999999795
2014-04-22 , 0.32099999999999795 , 0.6689999999999827 , 47 , 18 , 186 , -579.0000000000077
2014-04-23 , -0.5790000000000077 , 1.3689999999999998 , -42 , 0 , 42 , -231.00000000002296
2014-04-24 , -0.23100000000002296 , 0.578000000000003 , -39 , 53 , 88 , -221.00000000000364
2014-04-27 , -0.04099999999999682 , 0.10400000000001342 , -39 , 777 , 410 , 538.0000000000109
2014-04-28 , 0.5380000000000109 , 1.23599999999999 , 43 , 52 , 0 , 457.9999999999984
2014-04-29 , 0.4579999999999984 , 0.6430000000000007 , 71 , 0 , 119 , -242.999999999995
2014-04-30 , -0.242999999999995 , 0.7700000000000102 , -31 , 56 , 8 , 379.99999999999545
2014-05-01 , 0.37999999999999545 , 0.49799999999999045 , 76 , 114 , 92 , -385.9999999999957
2014-05-04 , -0.05500000000000682 , 0.21100000000001273 , -26 , 35 , 328 , -227.00000000000387
2014-05-05 , -0.22700000000000387 , 0.7690000000000055 , -29 , 82 , 9 , 293.00000000000637
2014-05-06 , 0.29300000000000637 , 0.7039999999999793 , 41 , 46 , 66 , 165.99999999999682
2014-05-07 , 0.16599999999999682 , 0.7930000000000064 , 20 , 7 , 109 , -634.0000000000146
2014-05-08 , -0.6340000000000146 , 0.929000000000002 , -68 , 13 , 92 , -552.9999999999973
2014-05-11 , 0.14799999999999613 , 0.1810000000000116 , 81 , 473 , 16 , 649.9999999999773
2014-05-12 , 0.6499999999999773 , 0.8859999999999957 , 73 , 50 , 37 , -210.9999999999843
2014-05-13 , -0.2109999999999843 , 0.7820000000000107 , -26 , 33 , 184 , -1231.9999999999993
2014-05-14 , -1.2319999999999993 , 1.7010000000000218 , -72 , 8 , 34 , -289.99999999999204
2014-05-15 , -0.28999999999999204 , 0.7330000000000041 , -39 , 63 , 37 , 195.99999999999795
2014-05-18 , 0.02400000000000091 , 0.06999999999999318 , 34 , 311 , 958 , -76.00000000002183
2014-05-19 , -0.07600000000002183 , 0.88900000000001 , -8 , 18 , 29 , -48.99999999997817
2014-05-20 , -0.04899999999997817 , 0.42900000000000205 , -11 , 185 , 158 , 691.0000000000025
2014-05-21 , 0.6910000000000025 , 1.475999999999999 , 46 , 34 , 6 , 286.00000000000136
2014-05-22 , 0.28600000000000136 , 0.6059999999999945 , 47 , 27 , 51 , -62.00000000001182
2014-05-25 , 0.06800000000001205 , 0.1810000000000116 , 37 , 70 , 79 , 8.000000000009777
2014-05-26 , 0.008000000000009777 , 0.271000000000015 , 2 , 104 , 125 , -268.0000000000007
2014-05-27 , -0.2680000000000007 , 0.6230000000000189 , -43 , 13 , 237 , -1248.9999999999952
2014-05-28 , -1.2489999999999952 , 1.5620000000000118 , -79 , 1 , 37 , -55.999999999983174
2014-05-29 , -0.055999999999983174 , 0.6110000000000184 , -9 , 87 , 56 , 390.0000000000148
2014-05-30 , 0.3900000000000148 , 0.882000000000005 , 44 , 0 , 0 , 0.0
2014-06-01 , 0.3060000000000116 , 0.3060000000000116 , 100 , 266 , 100 , 650.999999999982
2014-06-02 , 0.650999999999982 , 1.1259999999999764 , 57 , 29 , 13 , 233.0000000000041
2014-06-03 , 0.2330000000000041 , 0.4919999999999902 , 47 , 64 , 61 , 269.00000000000546
2014-06-04 , 0.26900000000000546 , 0.6200000000000045 , 43 , 48 , 56 , 264.99999999998636
2014-06-05 , 0.26499999999998636 , 0.6529999999999916 , 40 , 21 , 62 , -39.99999999999204
2014-06-06 , -0.03999999999999204 , 0.546999999999997 , -7 , 0 , 0 , 0.0
2014-06-08 , 0.08399999999997476 , 0.12800000000001432 , 65 , 208 , 160 , -1.0000000000047748
2014-06-09 , -0.0010000000000047748 , 0.4720000000000084 , 0 , 11 , 190 , -770.0000000000102
2014-06-10 , -0.7700000000000102 , 0.9540000000000077 , -80 , 28 , 50 , -164.0000000000157
2014-06-11 , -0.1640000000000157 , 0.7479999999999905 , -21 , 111 , 40 , 834.0000000000032
2014-06-12 , 0.8340000000000032 , 1.13900000000001 , 73 , 100 , 0 , 955.0000000000125
2014-06-15 , 0.012999999999976808 , 0.05700000000001637 , 22 , -22 , 817 , -281.0000000000059
2014-06-16 , -0.2810000000000059 , 0.45300000000000296 , -62 , 112 , 11 , 338.99999999999864
2014-06-17 , 0.33899999999999864 , 0.5600000000000023 , 60 , 61 , 59 , -48.00000000000182
2014-06-18 , -0.04800000000000182 , 0.6770000000000209 , -7 , 86 , 10 , 542.0000000000016
2014-06-19 , 0.5420000000000016 , 0.6610000000000014 , 81 , 54 , 21 , -44.999999999987494
2014-06-22 , -0.03999999999999204 , 0.09700000000000841 , -41 , 60 , 564 , -189.99999999999773
2014-06-23 , -0.18999999999999773 , 0.6069999999999993 , -31 , 22 , 97 , -372.99999999999045
2014-06-24 , -0.37299999999999045 , 0.728999999999985 , -51 , 1 , 56 , -185.00000000000227
2014-06-25 , -0.18500000000000227 , 0.42500000000001137 , -43 , 99 , 78 , 188.99999999999295
2014-06-26 , 0.18899999999999295 , 0.7540000000000191 , 25 , -5 , 96 , -425.00000000001137
2014-06-30 , 0.63900000000001 , 1.0060000000000002 , 63 , 94 , 3 , 793.9999999999827
2014-07-01 , 0.7939999999999827 , 0.9879999999999995 , 80 , 68 , 10 , 575.000000000017
2014-07-02 , 0.575000000000017 , 0.7779999999999916 , 73 , 81 , 20 , 618.9999999999998
2014-07-03 , 0.6189999999999998 , 0.7949999999999875 , 77 , 2 , 60 , -157.0000000000107
2014-07-06 , 0.09100000000000819 , 0.1769999999999925 , 51 , 24 , 503 , -745.0000000000045
2014-07-07 , -0.7450000000000045 , 0.9339999999999975 , -79 , 8 , 75 , -442.0000000000073
2014-07-08 , -0.4420000000000073 , 0.7909999999999968 , -55 , 43 , 25 , 348.0000000000132
2014-07-09 , 0.3480000000000132 , 0.5490000000000066 , 63 , 7 , 249 , -760.9999999999957
2014-07-10 , -0.7609999999999957 , 1.4110000000000014 , -53 , 12 , 27 , -99.99999999999432
2014-07-13 , 0.0689999999999884 , 0.12100000000000932 , 57 , 310 , 171 , -127.00000000000955
2014-07-14 , -0.12700000000000955 , 0.5840000000000032 , -21 , 180 , 25 , 849.9999999999943
2014-07-15 , 0.8499999999999943 , 1.2040000000000077 , 70 , 6 , 13 , -55.00000000000682
2014-07-16 , -0.05500000000000682 , 0.24799999999999045 , -22 , -2 , 508 , -1262.0000000000005
2014-07-17 , -1.2620000000000005 , 1.257000000000005 , -100 , 45 , 25 , 149.0000000000009
2014-07-20 , -0.016000000000019554 , 0.0730000000000075 , -21 , 42 , 536 , -62.99999999998818
2014-07-21 , -0.06299999999998818 , 0.4230000000000018 , -14 , 76 , 30 , 3.0000000000143245
2014-07-22 , 0.0030000000000143245 , 0.4519999999999982 , 0 , 32 , 114 , -188.99999999999295
2014-07-23 , -0.18899999999999295 , 0.6640000000000157 , -28 , 12 , 42 , -16.999999999995907
2014-07-24 , -0.016999999999995907 , 0.3680000000000234 , -4 , 48 , 72 , -25.000000000005684
2014-07-27 , 0.09700000000000841 , 0.10800000000000409 , 89 , 217 , 59 , 161.00000000000136
2014-07-28 , 0.16100000000000136 , 0.2990000000000066 , 53 , 60 , 76 , 22.999999999996135
2014-07-29 , 0.022999999999996135 , 0.4099999999999966 , 5 , 246 , 20 , 840.0000000000034
2014-07-30 , 0.8400000000000034 , 1.0930000000000177 , 76 , 13 , 38 , -276.9999999999868
2014-07-31 , -0.2769999999999868 , 0.5729999999999791 , -48 , 40 , 204 , -975.9999999999991
2014-08-03 , 0.08900000000002706 , 0.125 , 71 , 317 , 80 , 366.00000000001387
2014-08-04 , 0.36600000000001387 , 0.49799999999999045 , 73 , 108 , 28 , 274.0000000000009
2014-08-05 , 0.2740000000000009 , 0.6830000000000211 , 40 , 4 , 210 , -1170.000000000016
2014-08-06 , -1.170000000000016 , 1.4669999999999845 , -79 , 37 , 23 , -219.99999999999886
2014-08-07 , -0.21999999999999886 , 0.9029999999999916 , -24 , 6 , 120 , -712.0000000000175
2014-08-10 , 0.16599999999999682 , 0.18999999999999773 , 87 , 95 , 87 , 120.00000000000455
2014-08-11 , 0.12000000000000455 , 0.3480000000000132 , 34 , 117 , 39 , 382.000000000005
2014-08-12 , 0.382000000000005 , 0.5449999999999875 , 70 , 100 , 189 , -991.0000000000139
2014-08-13 , -0.9910000000000139 , 1.5840000000000032 , -62 , 18 , 13 , 21.99999999999136
2014-08-14 , 0.02199999999999136 , 0.5029999999999859 , 4 , 93 , 85 , -79.99999999998408
2014-08-17 , 0.17900000000000205 , 0.25900000000001455 , 69 , 172 , 67 , 349.9999999999943
2014-08-18 , 0.3499999999999943 , 0.6239999999999952 , 56 , 9 , 133 , -563.999999999993
2014-08-19 , -0.563999999999993 , 0.896000000000015 , -62 , 141 , 4 , 1167.0000000000016
2014-08-20 , 1.1670000000000016 , 1.302000000000021 , 89 , 15 , 18 , 6.000000000000227
2014-08-21 , 0.006000000000000227 , 0.4339999999999975 , 1 , 91 , 125 , -4.9999999999954525
2014-08-24 , -0.570999999999998 , 0.5390000000000157 , -105 , 12 , 53 , -114.00000000000432
2014-08-25 , -0.11400000000000432 , 0.35300000000000864 , -32 , 15 , 111 , -394.9999999999818
2014-08-26 , -0.3949999999999818 , 0.44999999999998863 , -87 , 87 , 6 , 77.99999999997453
2014-08-27 , 0.07799999999997453 , 0.42199999999999704 , 18 , 17 , 122 , -157.0000000000107
2014-08-28 , -0.1570000000000107 , 0.5909999999999798 , -26 , 129 , 12 , 731.9999999999993
2014-08-31 , 0.21999999999999886 , 0.2259999999999991 , 97 , 214 , 68 , 413.99999999998727
2014-09-01 , 0.41399999999998727 , 0.6389999999999816 , 64 , 93 , 43 , -223.0000000000132
2014-09-02 , -0.2230000000000132 , 0.8739999999999952 , -25 , 29 , 78 , -594.9999999999989
2014-09-03 , -0.5949999999999989 , 0.9429999999999836 , -63 , 24 , 75 , -594.9999999999989
2014-09-04 , -0.5949999999999989 , 0.943000000000012 , -63 , 22 , 94 , -323.0000000000075
2014-09-07 , -0.4759999999999991 , 0.3269999999999982 , -145 , 388 , 126 , 965.9999999999798
2014-09-08 , 0.9659999999999798 , 1.6839999999999975 , 57 , 33 , 13 , 288.0000000000109
2014-09-09 , 0.2880000000000109 , 0.7860000000000014 , 36 , 279 , 4 , 2159.9999999999964
2014-09-10 , 2.1599999999999966 , 2.2309999999999945 , 96 , 40 , 18 , 901.0000000000105
2014-09-11 , 0.9010000000000105 , 1.3120000000000118 , 68 , 41 , 17 , 536.9999999999777
2014-09-14 , -0.07200000000000273 , 0.09799999999998477 , -73 , 95 , 646 , -514.00000000001
2014-09-15 , -0.51400000000001 , 0.7280000000000086 , -70 , 61 , 117 , 368.9999999999998
2014-09-16 , 0.3689999999999998 , 1.3019999999999925 , 28 , 160 , 14 , 2060.0000000000023
2014-09-17 , 2.0600000000000023 , 2.2779999999999916 , 90 , 87 , 4 , 1907.999999999987
2014-09-18 , 1.907999999999987 , 2.0960000000000036 , 91 , 112 , 35 , -623.0000000000189
2014-09-21 , 0.05999999999997385 , 0.18700000000001182 , 32 , 273 , 140 , 262.00000000000045
2014-09-22 , 0.26200000000000045 , 0.7729999999999961 , 33 , 79 , 178 , 367.999999999995
2014-09-23 , 0.367999999999995 , 1.9980000000000189 , 18 , 1 , 39 , -278.99999999999636
2014-09-24 , -0.27899999999999636 , 0.804000000000002 , -34 , 39 , 123 , -721.99999999998
2014-09-25 , -0.72199999999998 , 1.309000000000026 , -55 , 45 , 17 , 49.000000000006594
2014-09-28 , 0.14099999999999113 , 0.1490000000000009 , 94 , 448 , 92 , 353.999999999985
2014-09-29 , 0.353999999999985 , 0.806999999999988 , 43 , 29 , 53 , -80.0000000000125
2014-09-30 , -0.0800000000000125 , 0.6699999999999875 , -11 , 52 , 230 , -1505.9999999999718
2014-10-01 , -1.5059999999999718 , 1.896000000000015 , -79 , 20 , 97 , -1211.999999999989
2014-10-02 , -1.211999999999989 , 2.234000000000009 , -54 , 37 , 1 , 221.99999999998
2014-10-05 , 0.025000000000005684 , 0.10799999999997567 , 23 , 260 , 532 , -111.99999999999477
2014-10-06 , -0.11199999999999477 , 0.8559999999999945 , -13 , 16 , 144 , -1098.0000000000132
2014-10-07 , -1.0980000000000132 , 1.3729999999999905 , -79 , 76 , 29 , 877.0000000000095
2014-10-08 , 0.8770000000000095 , 1.4579999999999984 , 60 , 16 , 78 , -951.0000000000218
2014-10-09 , -0.9510000000000218 , 1.3810000000000002 , -68 , 12 , 74 , -758.0000000000098
2014-10-12 , -0.005999999999971806 , 0.06099999999997863 , -9 , 209 , 1836 , -995.0000000000045
2014-10-13 , -0.9950000000000045 , 1.2479999999999905 , -79 , 44 , 148 , -1627.0000000000095
2014-10-14 , -1.6270000000000095 , 2.4010000000000105 , -67 , 36 , 89 , -561.9999999999834
2014-10-15 , -0.5619999999999834 , 3.0069999999999766 , -18 , 49 , 33 , 1367.999999999995
2014-10-16 , 1.367999999999995 , 2.4979999999999905 , 54 , 39 , 32 , 953.000000000003
2014-10-19 , 0.1839999999999975 , 0.38400000000001455 , 47 , 84 , 105 , 211.9999999999891
2014-10-20 , 0.21199999999998909 , 0.7299999999999898 , 29 , 6 , 138 , -473.99999999998954
2014-10-21 , -0.47399999999998954 , 1.0519999999999925 , -45 , 26 , 119 , -442.0000000000073
2014-10-22 , -0.4420000000000073 , 1.5340000000000202 , -28 , 109 , 13 , 1591.0000000000082
2014-10-23 , 1.5910000000000082 , 1.8859999999999957 , 84 , 23 , 29 , 451.9999999999982
2014-10-26 , 0.030000000000001137 , 0.1490000000000009 , 20 , -10 , 560 , -467.9999999999893
2014-10-27 , -0.4679999999999893 , 0.8190000000000168 , -57 , 112 , 5 , 675.9999999999877
2014-10-28 , 0.6759999999999877 , 0.9679999999999893 , 69 , 17 , 45 , -116.99999999999022
2014-10-29 , -0.11699999999999022 , 0.6080000000000041 , -19 , 132 , 52 , 384.9999999999909
2014-10-30 , 0.3849999999999909 , 1.1260000000000048 , 34 , 450 , 4 , 4963.999999999998
2014-11-02 , -0.14700000000001978 , 0.39400000000000546 , -37 , 640 , 50 , 2212.0000000000173
2014-11-03 , 2.2120000000000175 , 2.7239999999999895 , 81 , -2 , 36 , -357.99999999997567
2014-11-04 , -0.35799999999997567 , 0.9350000000000023 , -38 , 166 , 27 , 1358.000000000004
2014-11-05 , 1.358000000000004 , 1.8120000000000118 , 74 , 59 , 67 , -753.9999999999907
2014-11-06 , -0.7539999999999907 , 2.2949999999999875 , -32 , 13 , 49 , -452.99999999997453
2014-11-09 , 0.32099999999999795 , 0.34899999999998954 , 91 , 93 , 220 , 69.00000000001683
2014-11-10 , 0.06900000000001683 , 1.0980000000000132 , 6 , 219 , 16 , 2366.0000000000136
2014-11-11 , 2.366000000000014 , 2.598000000000013 , 91 , 12 , 88 , -2100.999999999999
2014-11-12 , -2.100999999999999 , 2.6219999999999857 , -80 , 19 , 23 , -350.00000000002274
2014-11-13 , -0.35000000000002274 , 1.1180000000000234 , -31 , 62 , 17 , 346.00000000000364
2014-11-16 , -0.1519999999999868 , 0.2779999999999916 , -54 , 183 , 561 , -262.00000000000045
2014-11-17 , -0.26200000000000045 , 2.070999999999998 , -12 , 36 , 7 , 234.99999999998522
2014-11-18 , 0.23499999999998522 , 0.8979999999999961 , 26 , 265 , 13 , 2316.0000000000027
